v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4,CATEGORY-ENCODED
ham,sen told go join uncl financ cbe,,,,0
ham,yup hey one day fri ask miwa jiayin take leav go karaok,,,,0
ham,call senthil hsbc,,,,0
ham,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston,,,,0
ham,inde way either,,,,0
spam,urgent call 09066649731from landlin complimentari 4 ibiza holiday å£10000 cash await collect sae tc po box 434 sk3 8wp 150ppm 18,,,,1
ham,holi live christ take long,,,,0
ham,ìï thk wat eat tonight,,,,0
ham,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope well haf mani mth come,,,,0
ham,opposit side drop,,,,0
ham,yup izzit still rain heavili co im e mrt cant c outsid,,,,0
ham,send resum,,,,0
ham,gd luck 4 ur exam,,,,0
ham,u ask next sat make im ok lor,,,,0
ham,sorri uncl ill keep touch,,,,0
ham,saw guy doll last night patrick swayz great,,,,0
spam,urgent 2nd attempt contact u å£900 prize yesterday still await collect claim call 09061702893,,,,1
spam,santa call would littl one like call santa xma eve call 09077818151 book time calls150ppm last 3min 30 tc wwwsantacallingcom,,,,1
ham,come home dont want u miser,,,,0
ham,dont know she get messag,,,,0
ham,cool tyler take gon na buy drop place later tonight total order quarter got enough,,,,0
ham,guy car shop flirt got phone number paperwork call text im nervou cours may address call boss tell know may get fire,,,,0
ham,revers cheat mathemat,,,,0
ham,plan manag,,,,0
ham,er hello thing didn‰û÷t quit go plan ‰ûò limp slowli home follow aa exhaust hang,,,,0
ham,sorri delay ye master,,,,0
ham,call u finish come n pick u,,,,0
spam,privat 2004 account statement 0784987 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir 060505,,,,1
ham,what oga left phone home saw ur messag hope good great weekend,,,,0
ham,dont worri though understand import put place poorli thought punish face worst thing ever happen brb gon na go kill,,,,0
ham,honey pl find much sell predict nigeria mani time use import repli monday,,,,0
ham,e admin build might b slightli earlier ill call u im reach,,,,0
ham,fyi im usf swing room whenev,,,,0
ham,call ltgt min that ok,,,,0
ham,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,,,,0
ham,ìï home work meh,,,,0
ham,anyth valuabl 2 situat first get second loos,,,,0
ham,mark take forev pick prescript pain come back,,,,0
ham,how ur paper,,,,0
ham,got smaller capac one quit ex,,,,0
spam,check choos babe video smsshsexnetun fgkslpopw fgkslpo,,,,1
ham,im good think,,,,0
spam,u r winner u ave special select 2 receiv å£1000 cash 4 holiday flight inc speak live oper 2 claim 0871277810710pmin 18,,,,1
ham,,,,,0
ham,thought bout drink tap spile seven pub ga st broad st canal ok,,,,0
ham,go sleep tire travel,,,,0
ham,haha thinkin,,,,0
ham,yup give problem mayb ill ju leav,,,,0
ham,lol tri make day littl interest,,,,0
ham,long get repli defer admiss til next semest,,,,0
ham,word checkmat chess come persian phrase shah maat mean king dead goodmorn good day,,,,0
ham,po de need job aha,,,,0
ham,rat hey u ever vote next theme,,,,0
spam,new mobil 2004 must go txt nokia 89545 collect today å£1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction,,,,1
ham,hope pee burn tonit,,,,0
ham,oh rite well im best mate pete went 4 week 2geva longer week,,,,0
ham,yay cant wait parti togeth,,,,0
ham,photoshop make comput shut,,,,0
ham,boy made fun today ok problem sent one messag fun,,,,0
ham,that one issu california okay snow manag,,,,0
spam,privat 2003 account statement show 800 unredeem point call 08715203652 identifi code 42810 expir 29100,,,,1
ham,hmmm mayb tri e shoppin area one forgot e name hotel,,,,0
ham,awesom gon na soon later tonight,,,,0
ham,need detail onlin job,,,,0
spam,valu vodafon custom comput pick win å£150 prize collect easi call 09061743386,,,,1
ham,miss toopray inshah allah,,,,0
ham,pl help tell ashley cant find number oh,,,,0
ham,escap theatr go watch kavalan minut,,,,0
ham,sthi increas chanc win,,,,0
ham,either way work ltgt year old hope doesnt bother,,,,0
ham,mayb find someth els instead,,,,0
ham,gain right wifedont demand iti tri husband toolet see,,,,0
ham,like new hous,,,,0
ham,im fine hope also,,,,0
ham,also north carolina texa atm would go gre site pay test result sent,,,,0
ham,u,,,,0
ham,ye babi need stretch open pussi,,,,0
ham,thank bomb date phone want say,,,,0
ham,ok,,,,0
ham,hey guy know breath neck get bud anyway youd abl get half track usf tonight,,,,0
ham,respons one power weapon 2 occupi place other heart," always give response 2 who cares 4 U\""... Gud night..swt dreams..take care""",,,0
ham,nokia phone lovli,,,,0
spam,free messagethank use auction subscript servic 18 150pmsgrcvd 2 skip auction txt 2 unsubscrib txt stop customercar 08718726270,,,,1
spam,bore housew chat n date 08717507711 btnation rate 10pmin landlin,,,,1
ham,sorri datoday wont come playi drive cla,,,,0
ham,im realli sorri lit hair fire,,,,0
ham,oh shit thought trip loooooool make much sens grin sofa refer sleep couch link sent wasnt went trip oh didnt babe go celebr rent,,,,0
ham,okey dokey swashbuckl stuff oh,,,,0
ham,watch cartoon listen music amp eve go templ amp church u,,,,0
ham,1 tension face 2 smile face 3 wast face 4 innoc face 5terror face 6cruel face 7romant face 8lovabl face 9decent face ltgt joker face,,,,0
ham,dip cell dead come u better respond els shall come back,,,,0
ham,well know mean text,,,,0
ham,hi di yiju would happi work wif ì gek1510,,,,0
ham,lol oop sorri fun,,,,0
ham,wat happen cruis thing,,,,0
ham,know dat feelin pete wuld get em nuther place nuther time mayb,,,,0
spam,lyricalladie21f invit friend repli yes910 no910 see wwwsmsacuhmmross stop send stop frnd 62468,,,,1
ham,world happiest frnd never charact dey best understand differ,,,,0
spam,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 repli hl 4info,,,,1
ham,yeah open chat click friend list make list easi pie,,,,0
ham,alright tyler got minor crisi home sooner thought asap,,,,0
ham,whenwher pick,,,,0
ham,usual u call ard 10 smth,,,,0
ham,new theori argument win situat lose person dont argu ur friend kick amp say im alway correct,,,,0
ham,mani thing antibiot use chest abdomen gyna infect even bone infect,,,,0
ham,poor girl cant go one day lmao,,,,0
ham,6time,,,,0
spam,today vodafon number end 4882 select receiv å£350 award number match call 09064019014 receiv å£350 award,,,,1
ham,pl make note she expos also find school anyon els vomit dog cat hous let know later,,,,0
ham,japanes proverb one u none itu must indian version one let none itleav final kerala version one stop none make strike,,,,0
ham,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath,,,,0
ham,wors use half way stop better complet,,,,0
ham,miser dont tell u side effect birth control massiv gut wrench cramp first 2 month didnt sleep last night,,,,0
ham,send new number,,,,0
ham,convey regard,,,,0
spam,want latest video handset 750 anytim network min half price line rental repli call 08000930705 deliveri tomorrow,,,,1
ham,2 half year miss friendship,,,,0
ham,cant pick phone right pl send messag,,,,0
ham,oh fuck sake she like tallahasse,,,,0
ham,haha first person gon na ask,,,,0
spam,ou guarante latest nokia phone 40gb ipod mp3 player å£500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,,,,1
ham,taka lor wat time u wan 2 come n look 4 us,,,,0
spam,free polyphon rington text super 87131 get free poli tone week 16 sn pobox202 nr31 7z subscript 450pw,,,,1
ham,im reach anoth 2 stop,,,,0
ham,didnt mean post wrote like mani time ive ritten stuff let sit feel time angri left hit send stop wasnt check phone got car wasnt said didnt sleep bore wouldnt time clean fold laundri etc least make bed,,,,0
spam,warner villag 83118 c colin farrel swat wkend warner villag get 1 free med popcornjust show msgticketkioskvalid 4712 c tc kiosk repli soni 4 mre film offer,,,,1
ham,come onlin today night,,,,0
ham,anyth special,,,,0
ham,im solihul want anyth,,,,0
ham,good day,,,,0
ham,regret inform u nh made mistakeu never actual bornpleas report 2 yor local hospit 2b terminatedw r sorri 4 inconveni,,,,0
ham,love holiday monday feel even go dentist hour,,,,0
ham,way tirupur,,,,0
spam,goal arsen 4 henri 7 v liverpool 2 henri score simpl shot 6 yard pass bergkamp give arsen 2 goal margin 78 min,,,,1
ham,youv alreadi got flaki parent itsnot suppos child job support parentnot theyr ride age anyway im suppos support ive hurt unintent hurt nonetheless,,,,0
ham,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow,,,,0
ham,drop em omw back,,,,0
spam,2nd time tri 2 contact u u 750 pound prize 2 claim easi call 08712101358 10p per min btnationalr,,,,1
ham,sit mu wait everyon get suit take shower,,,,0
ham,call didnt see facebook huh,,,,0
ham,g say never answer text confirmdeni,,,,0
ham,common hearin r u wat r u ur day let ask u someth differ u smile today gud evng,,,,0
ham,hi dear call urgnt dont know what problem dont want work problem least tell wate repli,,,,0
ham,oh yah never cancel leh haha,,,,0
ham,go 4 e normal pilat intro,,,,0
ham,ok let u noe leav hous,,,,0
ham,oh ye like tortur watch england,,,,0
ham,wan na art,,,,0
ham,hope wasn‰û÷t piss rememb gone sister someth,,,,0
spam,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack lucozadecoukwrc itcould u,,,,1
spam,hi sexychat girl wait text text great night chat send stop stop servic,,,,1
ham,good morn boytoy how yummi lip where sexi bun think crave need,,,,0
ham,match startedindia ltgt 2,,,,0
ham,free call sir,,,,0
ham,hey want anyth buy,,,,0
ham,hey babe how go ever figur go new year,,,,0
ham,kkcongratul,,,,0
ham,g want know fuck,,,,0
ham,cancel yeah babi well sound import understand darlin give ring later fone love kate x,,,,0
ham,tomarrow want got court ltdecimalgt come bu stand 9,,,,0
ham,ìï go home liao ask dad pick 6,,,,0
ham,omg make wed chapel frontiervil get good stuff,,,,0
ham,im eatin lor goin back work soon e mountain deer show huh watch b4 liao nice,,,,0
ham,check maili mail varma kept copi regard membershiptak careinsha allah,,,,0
ham,wrong phone phone answer one assum peopl dont well,,,,0
ham,anyway dont think secur anyth lem know want drive south chill,,,,0
ham,im alreadi back home probabl,,,,0
spam,great news call freefon 08006344447 claim guarante å£1000 cash å£2000 gift speak live oper,,,,1
spam,hi ami send free phone number coupl day give access adult parti,,,,1
ham,bu way calicut,,,,0
ham,hi probabl much fun get messag thought id txt u co im bore jame fart night,,,,0
ham,hi babi im sat bloodi bu mo wont home 730 wan na somethin later call later ortxt back jess xx,,,,0
spam,welcom select o2 servic ad benefit call special train advisor free mobil diall 402,,,,1
ham,lost 4 pound sinc doc visit last week woot woot im gon na celebr stuf face,,,,0
ham,u come back 4 dinner rite dad ask confirm wif u,,,,0
ham,master buy bb co sale how bf,,,,0
ham,ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anyth comedi night guess im,,,,0
ham,im viveki got call number,,,,0
ham,didnt u call lunch,,,,0
ham,mean left earli check co im work 96,,,,0
ham,want ltgt rs dado,,,,0
ham,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend,,,,0
ham,yup ok,,,,0
ham,want see pretti pussi,,,,0
spam,dear voucher holder next meal us use follow link pc 2 enjoy 2 4 1 dine experiencehttpwwwvouch4mecometlpdiningasp,,,,1
ham,peopl game im mall iouri kaila,,,,0
spam,urgent tri contact u today draw show å£2000 prize guarante call 09058094507 land line claim 3030 valid 12hr,,,,1
spam,donat å£250 unicef asian tsunami disast support fund text donat 864233 å£250 ad next bill,,,,1
ham,futur plan tomorrow result today best present enjoy futur,,,,0
ham,cme want go ho 2morow wil cme got dear didnt say time,,,,0
ham,suppos meet discuss abt trip thought xuhui told afternoon thought go lesson,,,,0
ham,hey come onlin use msn,,,,0
ham,im fine hope good take care,,,,0
ham,oop shower u call hey park garag collaps univers hospit see im crazi stuff like happen,,,,0
ham,aiyo u poor thing u dun wan 2 eat u bath alreadi,,,,0
ham,yar tot u knew di would happen long ago alreadi,,,,0
ham,gorgeou keep pix cum thank,,,,0
ham,boy late 2 home father power frndship,,,,0
ham,jade paul didnåõt u txt u rememb barm want 2 talk 2 u txt,,,,0
ham,spend new year brother famili let plan meet next week readi spoil,,,,0
ham,u today,,,,0
ham,said okay sorri,,,,0
ham,slept thinkthi time ltgt pm danger,,,,0
ham,network job,,,,0
spam,goldvik 29m invit friend repli yes762 no762 see wwwsmsacugoldvik stop send stop frnd 62468,,,,1
ham,dont let studi stress l8r,,,,0
ham,that u haf 2 keep busi,,,,0
ham,rush im work im school rush go hungri,,,,0
ham,channel,,,,0
ham,tell coulda real valentin wasnt u never pick noth,,,,0
spam,phoni å£350 award today voda number end xxxx select receiv å£350 award match pleas call 08712300220 quot claim code 3100 standard rate app,,,,1
ham,made eta taunton 1230 plan hope that‰û÷ still okday good see xx,,,,0
ham,im hungri buy smth home,,,,0
ham,hey kate," HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.\""""",,,0
ham,drive read need write,,,,0
ham,look addi goe back monday suck,,,,0
ham,happi new year hope good semest,,,,0
ham,esplanad lor els,,,,0
ham,talk,,,,0
ham,hmph go head big baller,,,,0
ham,well like actual call someon punto woulda wors,,,,0
ham,nope sinc ayo travel forgotten guy,,,,0
ham,still around look pick later,,,,0
spam,cd 4u congratul ur award å£500 cd gift voucher å£125 gift guarante freeentri 2 å£100 wkli draw xt music 87066 tnc wwwldewcom1win150ppmx3age16,,,,1
ham,there someon year ltgt toyota camri like mr olayiwola mileag ltgt kit clean need know much sell rais dough soon land sell holla back,,,,0
ham,guess pub im im happi pig clover whatev say,,,,0
ham,ill b soon,,,,0
ham,oh k come tomorrow,,,,0
ham,go fool dont cheat other ok,,,,0
ham,mobil numberpl sm ur mail idconvey regard achanammarakheshqatar,,,,0
ham,way rencontr meet mountain dont,,,,0
spam,guarante å£1000 cash å£2000 prize claim yr prize call custom servic repres 08714712412 10am7pm cost 10p,,,,1
ham,u attend ur drive lesson mani time wk n day,,,,0
ham,uncl g check reward month,,,,0
ham,hello boytoy geeee im miss today like send tm remind im think love love kiss,,,,0
ham,think two still need get cash def readi 9,,,,0
ham,hey galsu wan na meet 4 dinner nìâte,,,,0
spam,dear 0776xxxxxxx uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr,,,,1
ham,babe talk think good boy miss love,,,,0
ham,great offic today,,,,0
ham,cool last littl get time soon,,,,0
ham,sad puppi nois,,,,0
ham,ye possibl dint tri pl dont tell one k,,,,0
ham,anyway holla whenev your around need excus go creep peopl sarasota,,,,0
ham,happen,,,,0
ham,gon na ask lol think 7,,,,0
spam,ur cashbal current 500 pound maxim ur cashin send go 86688 150pmeg cc 08718720201 hgsuite3422land roww1j6hl,,,,1
